Customer ID,loyalty_A,loyalty_B,loyalty_score,estimated_annual_spend,promo_flag,tenure_proxy_norm,purchase_frequency_score,satisfaction_flag,subscription_flag
702,0.19621848739495798,0.1351140456182473,0.19621848739495798,360,1,0.08163265306122448,0.058823529411764705,0,1
703,0.44999999999999996,0.35,0.44999999999999996,3692,1,0.0,1.0,0,1
704,0.5928571428571429,0.4520408163265306,0.5928571428571429,4524,1,0.40816326530612246,1.0,0,1
705,0.2714285714285714,0.18673469387755104,0.2714285714285714,66,1,0.3469387755102041,0.0,0,1
706,0.7105042016806723,0.5096038415366146,0.7105042016806723,360,1,0.9795918367346939,0.058823529411764705,1,1
707,0.8357142857142857,0.6326530612244898,0.8357142857142857,2444,1,0.5306122448979592,1.0,1,1
708,0.2928571428571428,0.20204081632653062,0.2928571428571428,38,1,0.40816326530612246,0.0,0,1
709,0.42563025210084027,0.31438575430172067,0.42563025210084027,1300,1,0.3673469387755102,0.49019607843137253,0,1
710,0.5718487394957983,0.4161664665866346,0.5718487394957983,948,1,0.4489795918367347,0.21568627450980393,1,1
711,0.6756302521008403,0.5001000400160064,0.6756302521008403,2366,1,0.5102040816326531,0.49019607843137253,1,1
712,0.38277310924369745,0.2837735094037615,0.38277310924369745,1560,1,0.24489795918367346,0.49019607843137253,0,1
713,0.41764705882352937,0.29327731092436976,0.41764705882352937,324,1,0.7142857142857143,0.058823529411764705,0,1
714,0.5684873949579832,0.4164265706282513,0.5684873949579832,2340,1,0.7755102040816326,0.49019607843137253,0,1
715,0.7756302521008404,0.5715286114445778,0.7756302521008404,1820,1,0.7959183673469388,0.49019607843137253,1,1
716,0.4247899159663865,0.2983793517406963,0.4247899159663865,252,1,0.7346938775510204,0.058823529411764705,0,1
717,0.35420168067226887,0.2633653461384554,0.35420168067226887,754,1,0.16326530612244897,0.49019607843137253,0,1
718,0.41050420168067225,0.29531812725090034,0.41050420168067225,360,1,0.12244897959183673,0.058823529411764705,1,1
719,0.5214285714285715,0.37244897959183676,0.5214285714285715,22,1,0.4897959183673469,0.0,1,1
720,0.5899159663865546,0.43173269307723094,0.5899159663865546,572,1,0.8367346938775511,0.49019607843137253,0,1
721,0.5785714285714285,0.4418367346938775,0.5785714285714285,3224,1,0.3673469387755102,1.0,0,1
722,0.6533613445378151,0.46878751500600235,0.6533613445378151,228,1,0.8163265306122449,0.058823529411764705,1,1
723,0.8470588235294118,0.6225490196078431,0.8470588235294118,832,1,1.0,0.49019607843137253,1,1
724,0.5147058823529411,0.3682072829131653,0.5147058823529411,636,1,0.8571428571428571,0.21568627450980393,0,1
725,0.6176470588235294,0.4432773109243697,0.6176470588235294,316,1,0.7142857142857143,0.058823529411764705,1,1
726,0.5256302521008402,0.38581432573029206,0.5256302521008402,1586,1,0.6530612244897959,0.49019607843137253,0,1
727,0.3033613445378151,0.21164465786314526,0.3033613445378151,312,1,0.3877551020408163,0.058823529411764705,0,1
728,0.6247899159663866,0.4483793517406963,0.6247899159663866,388,1,0.7346938775510204,0.058823529411764705,1,1
729,0.24621848739495797,0.170828331332533,0.24621848739495797,312,1,0.22448979591836735,0.058823529411764705,0,1
730,0.48907563025210077,0.34429771908763507,0.48907563025210077,224,1,0.9183673469387755,0.058823529411764705,0,1
731,0.48991596638655455,0.36030412164865944,0.48991596638655455,650,1,0.5510204081632653,0.49019607843137253,0,1
732,0.5042016806722689,0.3705082032813125,0.5042016806722689,728,1,0.5918367346938775,0.49019607843137253,0,1
733,0.48991596638655455,0.36030412164865944,0.48991596638655455,1482,1,0.5510204081632653,0.49019607843137253,0,1
734,0.4327731092436975,0.31948779511804726,0.4327731092436975,936,1,0.3877551020408163,0.49019607843137253,0,1
735,0.43907563025210083,0.30858343337334937,0.43907563025210083,276,1,0.7755102040816326,0.058823529411764705,0,1
736,0.6327731092436975,0.46234493797519005,0.6327731092436975,1248,1,0.9591836734693877,0.49019607843137253,0,1
737,0.3890756302521008,0.27286914765906367,0.3890756302521008,232,1,0.6326530612244898,0.058823529411764705,0,1
738,0.34285714285714286,0.23775510204081632,0.34285714285714286,24,1,0.5510204081632653,0.0,0,1
739,0.3533613445378151,0.247358943577431,0.3533613445378151,124,1,0.5306122448979592,0.058823529411764705,0,1
740,0.4756302521008403,0.35010004001600636,0.4756302521008403,754,1,0.5102040816326531,0.49019607843137253,0,1
741,0.44705882352941173,0.3296918767507003,0.44705882352941173,1794,1,0.42857142857142855,0.49019607843137253,0,1
742,0.5247899159663866,0.3769507803121248,0.5247899159663866,316,1,0.4489795918367347,0.058823529411764705,1,1
743,0.3105042016806723,0.2167466986794718,0.3105042016806723,156,1,0.40816326530612246,0.058823529411764705,0,1
744,0.9,0.6785714285714286,0.9,4368,1,0.7142857142857143,1.0,1,1
745,0.7899159663865546,0.5817326930772309,0.7899159663865546,1716,1,0.8367346938775511,0.49019607843137253,1,1
746,0.4361344537815126,0.31922769107643056,0.4361344537815126,1104,1,0.061224489795918366,0.21568627450980393,1,1
747,0.47857142857142854,0.3346938775510204,0.47857142857142854,45,1,0.9387755102040817,0.0,0,1
748,0.7357142857142857,0.5612244897959183,0.7357142857142857,3848,1,0.24489795918367346,1.0,1,1
749,0.21764705882352942,0.1504201680672269,0.21764705882352942,156,1,0.14285714285714285,0.058823529411764705,0,1
750,0.23907563025210082,0.1657262905162065,0.23907563025210082,284,1,0.20408163265306123,0.058823529411764705,0,1
751,0.17857142857142855,0.12040816326530612,0.17857142857142855,95,1,0.08163265306122448,0.0,0,1
752,0.41470588235294115,0.303921568627451,0.41470588235294115,864,1,0.0,0.21568627450980393,1,1
753,0.48193277310924365,0.3463385354141657,0.48193277310924365,340,1,0.32653061224489793,0.058823529411764705,1,1
754,0.3533613445378151,0.247358943577431,0.3533613445378151,216,1,0.5306122448979592,0.058823529411764705,0,1
755,0.1819327731092437,0.12490996398559424,0.1819327731092437,164,1,0.04081632653061224,0.058823529411764705,0,1
756,0.6,0.4571428571428572,0.6,1248,1,0.42857142857142855,1.0,0,1
757,0.661344537815126,0.4898959583833533,0.661344537815126,2574,1,0.46938775510204084,0.49019607843137253,1,1
758,0.2890756302521008,0.20144057623049222,0.2890756302521008,128,1,0.3469387755102041,0.058823529411764705,0,1
759,0.6390756302521008,0.4585834333733493,0.6390756302521008,284,1,0.7755102040816326,0.058823529411764705,1,1
760,0.4684873949579832,0.3449979991996799,0.4684873949579832,1274,1,0.4897959183673469,0.49019607843137253,0,1
761,0.18571428571428572,0.12551020408163266,0.18571428571428572,50,1,0.10204081632653061,0.0,0,1
762,0.8285714285714286,0.6275510204081632,0.8285714285714286,4732,1,0.5102040816326531,1.0,1,1
763,0.5970588235294118,0.4368347338935574,0.5970588235294118,1196,1,0.8571428571428571,0.49019607843137253,0,1
764,0.2504201680672269,0.17943177270908364,0.2504201680672269,600,1,0.10204081632653061,0.21568627450980393,0,1
765,0.40336134453781514,0.29021608643457386,0.40336134453781514,156,1,0.10204081632653061,0.058823529411764705,1,1
766,0.2533613445378151,0.17593037214885954,0.2533613445378151,396,1,0.24489795918367346,0.058823529411764705,0,1
767,0.3004201680672269,0.21514605842336937,0.3004201680672269,576,1,0.24489795918367346,0.21568627450980393,0,1
768,0.22142857142857142,0.1510204081632653,0.22142857142857142,77,1,0.20408163265306123,0.0,0,1
769,0.7642857142857143,0.5744897959183674,0.7642857142857143,4940,1,0.8979591836734694,1.0,0,1
770,0.4647058823529412,0.3396358543417367,0.4647058823529412,1200,1,0.14285714285714285,0.21568627450980393,1,1
771,0.19999999999999998,0.13571428571428573,0.19999999999999998,54,1,0.14285714285714285,0.0,0,1
772,0.5327731092436975,0.39091636654661865,0.5327731092436975,1768,1,0.673469387755102,0.49019607843137253,0,1
773,0.5756302521008403,0.42152861144457787,0.5756302521008403,572,1,0.7959183673469388,0.49019607843137253,0,1
774,0.38991596638655457,0.28887555022008804,0.38991596638655457,2184,1,0.2653061224489796,0.49019607843137253,0,1
775,0.23907563025210082,0.1657262905162065,0.23907563025210082,184,1,0.20408163265306123,0.058823529411764705,0,1
776,0.2647058823529412,0.1896358543417367,0.2647058823529412,636,1,0.14285714285714285,0.21568627450980393,0,1
777,0.41764705882352937,0.30042016806722693,0.41764705882352937,240,1,0.14285714285714285,0.058823529411764705,1,1
778,0.7071428571428572,0.5336734693877551,0.7071428571428572,1664,1,0.7346938775510204,1.0,0,1
779,0.30714285714285716,0.21224489795918366,0.30714285714285716,50,1,0.4489795918367347,0.0,0,1
780,0.6142857142857142,0.43877551020408156,0.6142857142857142,94,1,0.7551020408163265,0.0,1,1
781,0.4319327731092436,0.3034813925570228,0.4319327731092436,104,1,0.7551020408163265,0.058823529411764705,0,1
782,0.37563025210084033,0.27867146858743497,0.37563025210084033,1144,1,0.22448979591836735,0.49019607843137253,0,1
783,0.75,0.5714285714285714,0.75,2964,1,0.2857142857142857,1.0,1,1
784,0.761344537815126,0.5613245298119247,0.761344537815126,1690,1,0.7551020408163265,0.49019607843137253,1,1
785,0.45336134453781507,0.31878751500600244,0.45336134453781507,288,1,0.8163265306122449,0.058823529411764705,0,1
786,0.7542016806722689,0.5562224889955982,0.7542016806722689,1612,1,0.7346938775510204,0.49019607843137253,1,1
787,0.47478991596638653,0.3412364945978391,0.47478991596638653,84,1,0.30612244897959184,0.058823529411764705,1,1
788,0.6214285714285714,0.47244897959183674,0.6214285714285714,4420,1,0.4897959183673469,1.0,0,1
789,0.2890756302521008,0.20144057623049222,0.2890756302521008,204,1,0.3469387755102041,0.058823529411764705,0,1
790,0.31848739495798317,0.23785514205682273,0.31848739495798317,2184,1,0.061224489795918366,0.49019607843137253,0,1
791,0.44621848739495795,0.32082833133253297,0.44621848739495795,148,1,0.22448979591836735,0.058823529411764705,1,1
792,0.5399159663865546,0.39601840736294514,0.5399159663865546,1144,1,0.6938775510204082,0.49019607843137253,0,1
793,0.9642857142857143,0.7244897959183674,0.9642857142857143,2340,1,0.8979591836734694,1.0,1,1
794,0.3218487394957983,0.23045218087234895,0.3218487394957983,420,1,0.30612244897959184,0.21568627450980393,0,1
795,0.561344537815126,0.4184673869547819,0.561344537815126,1300,1,0.1836734693877551,0.49019607843137253,1,1
796,0.5857142857142857,0.41836734693877553,0.5857142857142857,26,1,0.673469387755102,0.0,1,1
797,0.65,0.4642857142857143,0.65,78,1,0.8571428571428571,0.0,1,1
798,0.9142857142857143,0.6887755102040816,0.9142857142857143,4264,1,0.7551020408163265,1.0,1,1
799,0.5033613445378151,0.35450180072028814,0.5033613445378151,156,1,0.9591836734693877,0.058823529411764705,0,1
800,0.36428571428571427,0.25306122448979596,0.36428571428571427,55,1,0.6122448979591837,0.0,0,1
801,0.3033613445378151,0.21164465786314526,0.3033613445378151,80,1,0.3877551020408163,0.058823529411764705,0,1
802,0.5756302521008403,0.428671468587435,0.5756302521008403,754,1,0.22448979591836735,0.49019607843137253,1,1
803,0.4571428571428571,0.35510204081632657,0.4571428571428571,2132,1,0.02040816326530612,1.0,0,1
804,0.37478991596638656,0.2626650660264106,0.37478991596638656,152,1,0.5918367346938775,0.058823529411764705,0,1
805,0.3605042016806722,0.2524609843937575,0.3605042016806722,188,1,0.5510204081632653,0.058823529411764705,0,1
806,0.49327731092436966,0.3529011604641856,0.49327731092436966,360,1,0.7959183673469388,0.21568627450980393,0,1
807,0.48907563025210077,0.34429771908763507,0.48907563025210077,224,1,0.9183673469387755,0.058823529411764705,0,1
808,0.5499999999999999,0.4214285714285714,0.5499999999999999,4628,1,0.2857142857142857,1.0,0,1
809,0.6319327731092437,0.4534813925570228,0.6319327731092437,384,1,0.7551020408163265,0.058823529411764705,1,1
810,0.704201680672269,0.5205082032813125,0.704201680672269,2106,1,0.5918367346938775,0.49019607843137253,1,1
811,0.7184873949579832,0.5307122849139656,0.7184873949579832,2158,1,0.6326530612244898,0.49019607843137253,1,1
812,0.41764705882352937,0.29327731092436976,0.41764705882352937,140,1,0.7142857142857143,0.058823529411764705,0,1
813,0.6714285714285714,0.5081632653061224,0.6714285714285714,2912,1,0.6326530612244898,1.0,0,1
814,0.24285714285714285,0.1663265306122449,0.24285714285714285,45,1,0.2653061224489796,0.0,0,1
815,0.2647058823529412,0.1896358543417367,0.2647058823529412,744,1,0.14285714285714285,0.21568627450980393,0,1
816,0.48277310924369743,0.35520208083233296,0.48277310924369743,2184,1,0.5306122448979592,0.49019607843137253,0,1
817,0.37899159663865545,0.27126850740296116,0.37899159663865545,288,1,0.46938775510204084,0.21568627450980393,0,1
818,0.704201680672269,0.5205082032813125,0.704201680672269,546,1,0.5918367346938775,0.49019607843137253,1,1
819,0.6504201680672269,0.47228891556622643,0.6504201680672269,1092,1,0.673469387755102,0.21568627450980393,1,1
820,0.5605042016806723,0.40246098439375744,0.5605042016806723,144,1,0.5510204081632653,0.058823529411764705,1,1
821,0.4004201680672269,0.2865746298519408,0.4004201680672269,468,1,0.5306122448979592,0.21568627450980393,0,1
822,0.511344537815126,0.3756102440976391,0.511344537815126,1014,1,0.6122448979591837,0.49019607843137253,0,1
823,0.30714285714285716,0.21224489795918366,0.30714285714285716,59,1,0.4489795918367347,0.0,0,1
824,0.23907563025210082,0.1657262905162065,0.23907563025210082,108,1,0.20408163265306123,0.058823529411764705,0,1
825,0.5033613445378151,0.35450180072028814,0.5033613445378151,376,1,0.9591836734693877,0.058823529411764705,0,1
826,0.3289915966386554,0.23555422168867549,0.3289915966386554,1128,1,0.32653061224489793,0.21568627450980393,0,1
827,0.7000000000000001,0.5285714285714286,0.7000000000000001,4888,1,0.7142857142857143,1.0,0,1
828,0.7256302521008403,0.5358143257302921,0.7256302521008403,1326,1,0.6530612244897959,0.49019607843137253,1,1
829,0.48277310924369743,0.35520208083233296,0.48277310924369743,1612,1,0.5306122448979592,0.49019607843137253,0,1
830,0.38991596638655457,0.28887555022008804,0.38991596638655457,1482,1,0.2653061224489796,0.49019607843137253,0,1
831,0.37857142857142856,0.27040816326530615,0.37857142857142856,76,1,0.08163265306122448,0.0,1,1
832,0.6962184873949581,0.49939975990396157,0.6962184873949581,252,1,0.9387755102040817,0.058823529411764705,1,1
833,0.48991596638655455,0.36030412164865944,0.48991596638655455,2080,1,0.5510204081632653,0.49019607843137253,0,1
834,0.22142857142857142,0.1510204081632653,0.22142857142857142,68,1,0.20408163265306123,0.0,0,1
835,0.5714285714285714,0.43673469387755104,0.5714285714285714,4628,1,0.3469387755102041,1.0,0,1
836,0.5928571428571429,0.4520408163265306,0.5928571428571429,1352,1,0.40816326530612246,1.0,0,1
837,0.44705882352941173,0.3296918767507003,0.44705882352941173,2340,1,0.42857142857142855,0.49019607843137253,0,1
838,0.596218487394958,0.4279711884753902,0.596218487394958,112,1,0.6530612244897959,0.058823529411764705,1,1
839,0.6928571428571428,0.4948979591836734,0.6928571428571428,29,1,0.9795918367346939,0.0,1,1
840,0.23193277310924368,0.16062424969987996,0.23193277310924368,124,1,0.1836734693877551,0.058823529411764705,0,1
841,0.7714285714285715,0.586734693877551,0.7714285714285715,1248,1,0.3469387755102041,1.0,1,1
842,0.48991596638655455,0.36030412164865944,0.48991596638655455,2288,1,0.5510204081632653,0.49019607843137253,0,1
843,0.6214285714285714,0.47244897959183674,0.6214285714285714,4524,1,0.4897959183673469,1.0,0,1
844,0.48571428571428565,0.3755102040816326,0.48571428571428565,4160,1,0.10204081632653061,1.0,0,1
845,0.8042016806722688,0.5919367747098839,0.8042016806722688,1248,1,0.8775510204081632,0.49019607843137253,1,1
846,0.42184873949579826,0.3018807523009204,0.42184873949579826,252,1,0.5918367346938775,0.21568627450980393,0,1
847,0.4605042016806723,0.3238895558223289,0.4605042016806723,288,1,0.8367346938775511,0.058823529411764705,0,1
848,0.6218487394957983,0.4518807523009204,0.6218487394957983,528,1,0.5918367346938775,0.21568627450980393,1,1
849,0.5256302521008402,0.38581432573029206,0.5256302521008402,1898,1,0.6530612244897959,0.49019607843137253,0,1
850,0.5319327731092437,0.3820528211284514,0.5319327731092437,244,1,0.46938775510204084,0.058823529411764705,1,1
851,0.3004201680672269,0.21514605842336937,0.3004201680672269,240,1,0.24489795918367346,0.21568627450980393,0,1
852,0.34327731092436975,0.24575830332132856,0.34327731092436975,1032,1,0.3673469387755102,0.21568627450980393,0,1
853,0.5247899159663866,0.3769507803121248,0.5247899159663866,240,1,0.4489795918367347,0.058823529411764705,1,1
854,0.657563025210084,0.477390956382553,0.657563025210084,516,1,0.6938775510204082,0.21568627450980393,1,1
855,0.5647058823529412,0.4110644257703081,0.5647058823529412,528,1,0.42857142857142855,0.21568627450980393,1,1
856,0.26050420168067223,0.18103241296518607,0.26050420168067223,304,1,0.2653061224489796,0.058823529411764705,0,1
857,0.6256302521008403,0.45724289715886357,0.6256302521008403,858,1,0.9387755102040817,0.49019607843137253,0,1
858,0.5176470588235293,0.3647058823529412,0.5176470588235293,240,1,1.0,0.058823529411764705,0,1
859,0.6785714285714285,0.5132653061224489,0.6785714285714285,1352,1,0.6530612244897959,1.0,0,1
860,0.4575630252100841,0.3345338135254102,0.4575630252100841,876,1,0.12244897959183673,0.21568627450980393,1,1
861,0.4289915966386555,0.3141256502601041,0.4289915966386555,1044,1,0.04081632653061224,0.21568627450980393,1,1
862,0.41050420168067225,0.2881752701080432,0.41050420168067225,400,1,0.6938775510204082,0.058823529411764705,0,1
863,0.5827731092436974,0.43377350940376147,0.5827731092436974,2184,1,0.24489795918367346,0.49019607843137253,1,1
864,0.5899159663865546,0.43173269307723094,0.5899159663865546,1066,1,0.8367346938775511,0.49019607843137253,0,1
865,0.17857142857142855,0.12040816326530612,0.17857142857142855,59,1,0.08163265306122448,0.0,0,1
866,0.5071428571428571,0.3622448979591837,0.5071428571428571,26,1,0.4489795918367347,0.0,1,1
867,0.36848739495798316,0.2735694277711085,0.36848739495798316,1794,1,0.20408163265306123,0.49019607843137253,0,1
868,0.45420168067226885,0.3347939175670268,0.45420168067226885,520,1,0.4489795918367347,0.49019607843137253,0,1
869,0.17478991596638654,0.11980792316926771,0.17478991596638654,332,1,0.02040816326530612,0.058823529411764705,0,1
870,0.6785714285714285,0.5132653061224489,0.6785714285714285,2808,1,0.6530612244897959,1.0,0,1
871,0.3327731092436974,0.24805922368947578,0.3327731092436974,1716,1,0.10204081632653061,0.49019607843137253,0,1
872,0.48193277310924365,0.33919567827130853,0.48193277310924365,168,1,0.8979591836734694,0.058823529411764705,0,1
873,0.3390756302521008,0.23715486194477792,0.3390756302521008,132,1,0.4897959183673469,0.058823529411764705,0,1
874,0.5319327731092437,0.3820528211284514,0.5319327731092437,308,1,0.46938775510204084,0.058823529411764705,1,1
875,0.4319327731092437,0.31062424969987995,0.4319327731092437,260,1,0.1836734693877551,0.058823529411764705,1,1
876,0.41050420168067225,0.29531812725090034,0.41050420168067225,156,1,0.12244897959183673,0.058823529411764705,1,1
877,0.44999999999999996,0.35,0.44999999999999996,2652,1,0.0,1.0,0,1
878,0.6819327731092437,0.4891956782713085,0.6819327731092437,260,1,0.8979591836734694,0.058823529411764705,1,1
879,0.9071428571428571,0.6836734693877551,0.9071428571428571,4628,1,0.7346938775510204,1.0,1,1
880,0.4605042016806723,0.33103241296518604,0.4605042016806723,304,1,0.2653061224489796,0.058823529411764705,1,1
881,0.38613445378151257,0.27637054821928775,0.38613445378151257,900,1,0.4897959183673469,0.21568627450980393,0,1
882,0.2714285714285714,0.18673469387755104,0.2714285714285714,61,1,0.3469387755102041,0.0,0,1
883,0.4247899159663865,0.2983793517406963,0.4247899159663865,140,1,0.7346938775510204,0.058823529411764705,0,1
884,0.6218487394957983,0.4518807523009204,0.6218487394957983,444,1,0.5918367346938775,0.21568627450980393,1,1
885,0.8857142857142858,0.6683673469387755,0.8857142857142858,4732,1,0.673469387755102,1.0,1,1
886,0.7105042016806723,0.5096038415366146,0.7105042016806723,396,1,0.9795918367346939,0.058823529411764705,1,1
887,0.5504201680672268,0.3937174869947979,0.5504201680672268,648,1,0.9591836734693877,0.21568627450980393,0,1
888,0.5256302521008402,0.38581432573029206,0.5256302521008402,1222,1,0.6530612244897959,0.49019607843137253,0,1
889,0.4571428571428571,0.3193877551020408,0.4571428571428571,77,1,0.8775510204081632,0.0,0,1
890,0.7999999999999999,0.6,0.7999999999999999,4368,1,1.0,1.0,0,1
891,0.7432773109243698,0.5386154461784713,0.7432773109243698,612,1,0.9387755102040817,0.21568627450980393,1,1
892,0.3319327731092437,0.23205282112845138,0.3319327731092437,104,1,0.46938775510204084,0.058823529411764705,0,1
893,0.5147058823529411,0.3682072829131653,0.5147058823529411,768,1,0.8571428571428571,0.21568627450980393,0,1
894,0.507563025210084,0.3702480992396959,0.507563025210084,612,1,0.2653061224489796,0.21568627450980393,1,1
895,0.1819327731092437,0.12490996398559424,0.1819327731092437,240,1,0.04081632653061224,0.058823529411764705,0,1
896,0.596218487394958,0.4279711884753902,0.596218487394958,276,1,0.6530612244897959,0.058823529411764705,1,1
897,0.761344537815126,0.5613245298119247,0.761344537815126,754,1,0.7551020408163265,0.49019607843137253,1,1
898,0.7714285714285715,0.5795918367346938,0.7714285714285715,4732,1,0.9183673469387755,1.0,0,1
899,0.29621848739495793,0.20654261704681876,0.29621848739495793,280,1,0.3673469387755102,0.058823529411764705,0,1
900,0.48571428571428577,0.3469387755102041,0.48571428571428577,58,1,0.3877551020408163,0.0,1,1
901,0.4605042016806723,0.3238895558223289,0.4605042016806723,392,1,0.8367346938775511,0.058823529411764705,0,1
902,0.6504201680672269,0.47228891556622643,0.6504201680672269,816,1,0.673469387755102,0.21568627450980393,1,1
903,0.24327731092436974,0.1743297318927571,0.24327731092436974,528,1,0.08163265306122448,0.21568627450980393,0,1
904,0.1819327731092437,0.12490996398559424,0.1819327731092437,180,1,0.04081632653061224,0.058823529411764705,0,1
905,0.48907563025210077,0.34429771908763507,0.48907563025210077,396,1,0.9183673469387755,0.058823529411764705,0,1
906,0.2571428571428571,0.17653061224489797,0.2571428571428571,68,1,0.30612244897959184,0.0,0,1
907,0.6399159663865546,0.47458983593437376,0.6399159663865546,1456,1,0.40816326530612246,0.49019607843137253,1,1
908,0.7327731092436974,0.5409163665466186,0.7327731092436974,1118,1,0.673469387755102,0.49019607843137253,1,1
909,0.22478991596638653,0.15552220888355342,0.22478991596638653,396,1,0.16326530612244897,0.058823529411764705,0,1
910,0.7000000000000001,0.5285714285714286,0.7000000000000001,2912,1,0.7142857142857143,1.0,0,1
911,0.3647058823529412,0.2610644257703081,0.3647058823529412,300,1,0.42857142857142855,0.21568627450980393,0,1
912,0.17478991596638654,0.11980792316926771,0.17478991596638654,296,1,0.02040816326530612,0.058823529411764705,0,1
913,0.4361344537815126,0.31208483393357345,0.4361344537815126,672,1,0.6326530612244898,0.21568627450980393,0,1
914,0.3676470588235294,0.257563025210084,0.3676470588235294,188,1,0.5714285714285714,0.058823529411764705,0,1
915,0.5533613445378152,0.39735894357743096,0.5533613445378152,268,1,0.5306122448979592,0.058823529411764705,1,1
916,0.5256302521008402,0.38581432573029206,0.5256302521008402,572,1,0.6530612244897959,0.49019607843137253,0,1
917,0.3218487394957983,0.23045218087234895,0.3218487394957983,408,1,0.30612244897959184,0.21568627450980393,0,1
918,0.23907563025210082,0.1657262905162065,0.23907563025210082,256,1,0.20408163265306123,0.058823529411764705,0,1
919,0.5684873949579832,0.4235694277711084,0.5684873949579832,1092,1,0.20408163265306123,0.49019607843137253,1,1
920,0.41134453781512603,0.3041816726690676,0.41134453781512603,2132,1,0.32653061224489793,0.49019607843137253,0,1
921,0.9071428571428571,0.6836734693877551,0.9071428571428571,4212,1,0.7346938775510204,1.0,1,1
922,0.7714285714285715,0.586734693877551,0.7714285714285715,1248,1,0.3469387755102041,1.0,1,1
923,0.5004201680672269,0.36514605842336934,0.5004201680672269,720,1,0.24489795918367346,0.21568627450980393,1,1
924,0.692857142857143,0.5306122448979591,0.692857142857143,1248,1,0.12244897959183673,1.0,1,1
925,0.4247899159663865,0.2983793517406963,0.4247899159663865,312,1,0.7346938775510204,0.058823529411764705,0,1
926,0.4647058823529412,0.3396358543417367,0.4647058823529412,1056,1,0.14285714285714285,0.21568627450980393,1,1
927,0.5684873949579832,0.4235694277711084,0.5684873949579832,1638,1,0.20408163265306123,0.49019607843137253,1,1
928,0.5470588235294117,0.40826330532212884,0.5470588235294117,2028,1,0.14285714285714285,0.49019607843137253,1,1
929,0.3819327731092437,0.2677671068427371,0.3819327731092437,148,1,0.6122448979591837,0.058823529411764705,0,1
930,0.6756302521008403,0.5001000400160064,0.6756302521008403,2444,1,0.5102040816326531,0.49019607843137253,1,1
931,0.6327731092436975,0.46948779511804717,0.6327731092436975,2028,1,0.3877551020408163,0.49019607843137253,1,1
932,0.661344537815126,0.4898959583833533,0.661344537815126,936,1,0.46938775510204084,0.49019607843137253,1,1
933,0.611344537815126,0.4470388155262105,0.611344537815126,624,1,0.8979591836734694,0.49019607843137253,0,1
934,0.4432773109243697,0.3171868747498999,0.4432773109243697,1008,1,0.6530612244897959,0.21568627450980393,0,1
935,0.357563025210084,0.2559623849539816,0.357563025210084,564,1,0.40816326530612246,0.21568627450980393,0,1
936,0.3042016806722689,0.22765106042416966,0.3042016806722689,1326,1,0.02040816326530612,0.49019607843137253,0,1
937,0.6428571428571428,0.4877551020408163,0.6428571428571428,4368,1,0.5510204081632653,1.0,0,1
938,0.2890756302521008,0.20144057623049222,0.2890756302521008,96,1,0.3469387755102041,0.058823529411764705,0,1
939,0.6399159663865546,0.47458983593437376,0.6399159663865546,2522,1,0.40816326530612246,0.49019607843137253,1,1
940,0.5789915966386555,0.4212685074029612,0.5789915966386555,1068,1,0.46938775510204084,0.21568627450980393,1,1
941,0.2676470588235294,0.1861344537815126,0.2676470588235294,176,1,0.2857142857142857,0.058823529411764705,0,1
942,0.6319327731092437,0.4534813925570228,0.6319327731092437,140,1,0.7551020408163265,0.058823529411764705,1,1
943,0.5613445378151259,0.4113245298119248,0.5613445378151259,2366,1,0.7551020408163265,0.49019607843137253,0,1
944,0.38277310924369745,0.2837735094037615,0.38277310924369745,1638,1,0.24489795918367346,0.49019607843137253,0,1
945,0.7684873949579832,0.5664265706282513,0.7684873949579832,2522,1,0.7755102040816326,0.49019607843137253,1,1
946,0.41764705882352937,0.30042016806722693,0.41764705882352937,152,1,0.14285714285714285,0.058823529411764705,1,1
947,0.18907563025210083,0.13001200480192077,0.18907563025210083,96,1,0.061224489795918366,0.058823529411764705,0,1
948,0.20336134453781513,0.14021608643457384,0.20336134453781513,128,1,0.10204081632653061,0.058823529411764705,0,1
949,0.43907563025210083,0.3157262905162065,0.43907563025210083,360,1,0.20408163265306123,0.058823529411764705,1,1
950,0.5575630252100839,0.3988195278111244,0.5575630252100839,432,1,0.9795918367346939,0.21568627450980393,0,1
951,0.5747899159663865,0.4126650660264105,0.5747899159663865,148,1,0.5918367346938775,0.058823529411764705,1,1
952,0.45042016806722684,0.3222889155662265,0.45042016806722684,612,1,0.673469387755102,0.21568627450980393,0,1
953,0.40756302521008403,0.2916766706682673,0.40756302521008403,852,1,0.5510204081632653,0.21568627450980393,0,1
954,0.41764705882352937,0.29327731092436976,0.41764705882352937,200,1,0.7142857142857143,0.058823529411764705,0,1
955,0.2890756302521008,0.20144057623049222,0.2890756302521008,296,1,0.3469387755102041,0.058823529411764705,0,1
956,0.2361344537815126,0.1692276910764306,0.2361344537815126,900,1,0.061224489795918366,0.21568627450980393,0,1
957,0.4605042016806723,0.3238895558223289,0.4605042016806723,396,1,0.8367346938775511,0.058823529411764705,0,1
958,0.43907563025210083,0.3157262905162065,0.43907563025210083,92,1,0.20408163265306123,0.058823529411764705,1,1
959,0.7113445378151261,0.525610244097639,0.7113445378151261,1378,1,0.6122448979591837,0.49019607843137253,1,1
960,0.37563025210084033,0.27867146858743497,0.37563025210084033,2574,1,0.22448979591836735,0.49019607843137253,0,1
